indexID,exchangeCD,tradeDate,preCloseIndex,openIndex,lowestIndex,highestIndex,closeIndex,turnoverVol,turnoverValue,CHG,CHGPct
000001.ZICN,XSHG,4/10/08,3413.907,3378.139,3344.87,3474.312,3471.743,4545515000,59699251838,57.836,0.016941
000001.ZICN,XSHG,4/11/08,3471.743,3498.555,3462.136,3517.818,3492.893,4328424400,58985569091,21.15,0.006092
000001.ZICN,XSHG,4/14/08,3492.893,3419.047,3285.298,3427.884,3296.672,5031170600,66952393944,-196.221,-0.056177
000001.ZICN,XSHG,4/15/08,3296.672,3282.572,3212.15,3349.76,3348.353,4466845700,59030368638,51.681,0.015677
000001.ZICN,XSHG,4/16/08,3348.353,3349.931,3283.078,3363.216,3291.599,4009118400,53205727027,-56.754,-0.01695
000001.ZICN,XSHG,4/17/08,3291.599,3286.414,3180.199,3352.951,3222.741,4584330500,62507958589,-68.858,-0.020919
000001.ZICN,XSHG,4/18/08,3222.741,3200.57,3078.174,3203.71,3094.668,4366534300,54581267300,-128.073,-0.03974
000001.ZICN,XSHG,4/21/08,3094.668,3305.152,3073.563,3305.168,3116.977,5995529300,79571085168,22.309,0.007209
000001.ZICN,XSHG,4/22/08,3116.977,3076.715,2990.788,3148.731,3147.793,4878741300,58797233750,30.816,0.009887
000001.ZICN,XSHG,4/23/08,3147.793,3116.412,3089.893,3296.717,3278.33,6623512500,86113923587,130.537,0.041469
000001.ZICN,XSHG,4/24/08,3278.33,3539.868,3461.643,3593.197,3583.028,14206628700,1.90E+11,304.698,0.092943
000001.ZICN,XSHG,4/25/08,3583.028,3572.547,3527.838,3658.551,3557.749,12962102100,1.85E+11,-25.279,-0.007055
000001.ZICN,XSHG,4/28/08,3557.749,3497.383,3460.255,3530.905,3474.722,7574497500,1.09E+11,-83.027,-0.023337
000001.ZICN,XSHG,4/29/08,3474.722,3457.351,3453.279,3544.229,3523.405,6717525000,99574311147,48.683,0.014011
000001.ZICN,XSHG,4/30/08,3523.405,3545.573,3543.019,3705.093,3693.106,10761770800,1.56E+11,169.701,0.048164
000001.ZICN,XSHG,5/5/08,3693.106,3739.797,3696.697,3768.216,3761.009,9969691600,1.48E+11,67.903,0.018386
000001.ZICN,XSHG,5/6/08,3761.009,3735.849,3680.99,3786.024,3733.503,9893225000,1.48E+11,-27.506,-0.007313
000001.ZICN,XSHG,5/7/08,3733.503,3716.446,3577.991,3774.066,3579.147,9049714300,1.34E+11,-154.356,-0.041343
000001.ZICN,XSHG,5/8/08,3579.147,3538.916,3523.025,3658.047,3656.839,7517324200,1.09E+11,77.692,0.021707
000001.ZICN,XSHG,5/9/08,3656.839,3682.955,3552.473,3693.16,3613.494,8789842500,1.29E+11,-43.345,-0.011853
000001.ZICN,XSHG,5/12/08,3613.494,3548.614,3521.878,3668.857,3626.982,7989122000,1.17E+11,13.488,0.003733
000001.ZICN,XSHG,5/13/08,3626.982,3515.711,3508.32,3615.06,3560.243,9074717700,1.23E+11,-66.739,-0.018401
000001.ZICN,XSHG,5/14/08,3560.243,3549.668,3549.668,3661.971,3657.432,8859207800,1.22E+11,97.189,0.027298
000001.ZICN,XSHG,5/15/08,3657.432,3676.839,3636.224,3706.722,3637.324,8395532200,1.13E+11,-20.108,-0.005498
000001.ZICN,XSHG,5/16/08,3637.324,3637.636,3582.5,3661.071,3624.233,6481285300,89546567704,-13.091,-0.003599
000001.ZICN,XSHG,5/19/08,3624.233,3615.594,3563.609,3624.844,3604.761,4845016500,67598479734,-19.472,-0.005373
000001.ZICN,XSHG,5/20/08,3604.761,3601.549,3432.382,3632.006,3443.162,6637705300,88932320447,-161.599,-0.044829
000001.ZICN,XSHG,5/21/08,3443.162,3414.344,3355.084,3560.528,3544.186,7364107600,96569945231,101.024,0.02934
000001.ZICN,XSHG,5/22/08,3544.186,3493.067,3469.792,3558.019,3485.63,6850470300,93894974582,-58.556,-0.016522
000001.ZICN,XSHG,5/23/08,3485.63,3473.801,3435.841,3521.393,3473.091,5995055900,76183956588,-12.539,-0.003597
000001.ZICN,XSHG,5/26/08,3473.091,3442.291,3361.985,3443.988,3364.544,5277659600,67226185634,-108.547,-0.031254
000001.ZICN,XSHG,5/27/08,3364.544,3355.114,3333.951,3383.679,3375.407,4249931100,55213458049,10.863,0.003229
000001.ZICN,XSHG,5/28/08,3375.407,3382.774,3354.254,3486.332,3459.026,5247676000,68719496463,83.619,0.024773
000001.ZICN,XSHG,5/29/08,3459.026,3447.768,3400.773,3481.734,3401.437,5143993300,67304826844,-57.589,-0.016649
000001.ZICN,XSHG,5/30/08,3401.437,3414.254,3390.883,3450.493,3433.354,4849540700,64903877746,31.917,0.009383
000001.ZICN,XSHG,6/2/08,3433.354,3426.195,3400.723,3483.61,3459.044,4918607800,61959616284,25.69,0.007482
000001.ZICN,XSHG,6/3/08,3459.044,3456.58,3409.226,3469.063,3436.398,5664249400,69390159055,-22.646,-0.006547
000001.ZICN,XSHG,6/4/08,3436.398,3424.037,3341.739,3428.467,3369.913,4803815600,59171321529,-66.485,-0.019347
000001.ZICN,XSHG,6/5/08,3369.913,3355.928,3326.537,3376.341,3351.645,4183466300,53340180662,-18.268,-0.005421
000001.ZICN,XSHG,6/6/08,3351.645,3362.005,3312.721,3371.283,3329.67,3476321700,42763182378,-21.975,-0.006556
000001.ZICN,XSHG,6/10/08,3329.67,3202.113,3045.058,3215.501,3072.333,5090954600,60727533504,-257.337,-0.077286
000001.ZICN,XSHG,6/11/08,3072.333,3042.158,2992.351,3064.2,3024.24,4693934500,54181027485,-48.093,-0.015654
000001.ZICN,XSHG,6/12/08,3024.24,3011.558,2900.116,3031.064,2957.532,4953582400,56831225904,-66.708,-0.022058
000001.ZICN,XSHG,6/13/08,2957.532,2960.905,2865.5,2976.45,2868.8,4106943000,45180876471,-88.732,-0.030002
000001.ZICN,XSHG,6/16/08,2868.8,2876.294,2811.716,2917.81,2874.103,4038592400,43220736508,5.303,0.001849
000001.ZICN,XSHG,6/17/08,2874.103,2873.129,2769.118,2893.471,2794.751,4329814700,43840532576,-79.352,-0.027609
000001.ZICN,XSHG,6/18/08,2794.751,2772.367,2729.711,2945.422,2941.115,6634980300,69029288606,146.364,0.052371
000001.ZICN,XSHG,6/19/08,2941.115,2921.721,2742.151,2921.721,2748.874,5679582700,59626570971,-192.241,-0.065363
000001.ZICN,XSHG,6/20/08,2748.874,2811.084,2695.628,2917.325,2831.736,7415683000,79217445716,82.862,0.030144
000001.ZICN,XSHG,6/23/08,2831.736,2780.148,2741.19,2813.137,2760.417,4067003200,41900494857,-71.319,-0.025186
000001.ZICN,XSHG,6/24/08,2760.417,2747.322,2728.83,2817.168,2803.019,4838723100,49942894581,42.602,0.015433
000001.ZICN,XSHG,6/25/08,2803.019,2794.04,2784.416,2910.481,2905.014,6481910500,67510404545,101.995,0.036388
000001.ZICN,XSHG,6/26/08,2905.014,2904.094,2851.116,2931.306,2901.85,6551922800,69186564907,-3.164,-0.001089
000001.ZICN,XSHG,6/27/08,2901.85,2809.309,2723.158,2822.264,2748.432,6052991900,61718685206,-153.418,-0.052869
000001.ZICN,XSHG,6/30/08,2748.432,2724.404,2693.404,2766.803,2736.103,3851885400,40556340515,-12.329,-0.004486
000001.ZICN,XSHG,7/1/08,2736.103,2743.164,2644.776,2753.33,2651.605,4068142300,42996490238,-84.498,-0.030883
000001.ZICN,XSHG,7/2/08,2651.605,2656.038,2627.898,2700.903,2651.725,4018179300,43562554256,0.12,4.50E-05
000001.ZICN,XSHG,7/3/08,2651.725,2610.815,2566.528,2746.369,2703.529,6814671700,74072058340,51.804,0.019536
000001.ZICN,XSHG,7/4/08,2703.529,2691.207,2645.829,2713.476,2669.892,5729192800,62000179301,-33.637,-0.012442
000001.ZICN,XSHG,7/7/08,2669.892,2673.55,2673.55,2801.534,2792.397,7740584800,82037582147,122.505,0.045884
000001.ZICN,XSHG,7/8/08,2792.397,2805.608,2754.616,2843.603,2814.947,8020468000,87478469668,22.55,0.008075
000001.ZICN,XSHG,7/9/08,2814.947,2838.863,2838.863,2920.546,2920.546,9702611900,1.06E+11,105.599,0.037514
000001.ZICN,XSHG,7/10/08,2920.546,2879.624,2862.059,2952.039,2875.45,9090484100,99505895425,-45.096,-0.015441
000001.ZICN,XSHG,7/11/08,2875.45,2863.813,2821.311,2888.287,2856.634,6482055300,69789668051,-18.816,-0.006544
000001.ZICN,XSHG,7/14/08,2856.634,2837.495,2828.236,2895.302,2878.256,5446592300,59458811236,21.622,0.007569
000001.ZICN,XSHG,7/15/08,2878.256,2886.112,2769.914,2896.328,2779.448,7091523400,75183081177,-98.808,-0.034329
000001.ZICN,XSHG,7/16/08,2779.448,2753.898,2656.613,2765.148,2705.867,6004392200,60360593536,-73.581,-0.026473
000001.ZICN,XSHG,7/17/08,2705.867,2747.951,2676.149,2773.281,2684.778,5084233300,51451570137,-21.089,-0.007794
000001.ZICN,XSHG,7/18/08,2684.778,2711.742,2665.907,2785.53,2778.367,5787350000,59102962346,93.589,0.034859
000001.ZICN,XSHG,7/21/08,2778.367,2759.883,2745.642,2865.065,2861.418,6648770000,69669133696,83.051,0.029892
000001.ZICN,XSHG,7/22/08,2861.418,2852.442,2830.765,2868.621,2846.117,6151910700,65130356224,-15.301,-0.005347
000001.ZICN,XSHG,7/23/08,2846.117,2870.934,2831.111,2887.576,2837.849,6149797500,64221812149,-8.268,-0.002905
000001.ZICN,XSHG,7/24/08,2837.849,2861.81,2849.097,2912.702,2910.292,7250544500,77975696786,72.443,0.025527
000001.ZICN,XSHG,7/25/08,2910.292,2875.77,2851.929,2888.578,2865.101,6253105900,63867379931,-45.191,-0.015528
000001.ZICN,XSHG,7/28/08,2865.101,2883.761,2883.761,2924.447,2903.012,6231879200,64491646958,37.911,0.013232
000001.ZICN,XSHG,7/29/08,2903.012,2868.008,2827.697,2868.008,2850.311,5863227800,59263834814,-52.701,-0.018154
000001.ZICN,XSHG,7/30/08,2850.311,2884.586,2822.188,2894.369,2836.668,4894688400,48912863290,-13.643,-0.004786
000001.ZICN,XSHG,7/31/08,2836.668,2844.651,2774.104,2847.996,2775.717,4453026900,43577577230,-60.951,-0.021487
000001.ZICN,XSHG,8/1/08,2775.717,2751.02,2721.952,2830.764,2801.817,4921541900,50743916796,26.1,0.009403
000001.ZICN,XSHG,8/4/08,2801.817,2782.985,2738.85,2793.257,2741.74,3717031800,37566055922,-60.077,-0.021442
000001.ZICN,XSHG,8/5/08,2741.74,2751.2,2684.734,2762.263,2690.746,4237855200,42511686422,-50.994,-0.018599
000001.ZICN,XSHG,8/6/08,2690.746,2711.602,2678.862,2743.113,2719.368,4060552500,41130300109,28.622,0.010637
000001.ZICN,XSHG,8/7/08,2719.368,2717.502,2691.355,2742.705,2727.577,3949212100,38724122744,8.209,0.003019
000001.ZICN,XSHG,8/8/08,2727.577,2724.43,2595.917,2725.931,2605.719,4850743700,46304907755,-121.858,-0.044676
000001.ZICN,XSHG,8/11/08,2605.719,2595.895,2453.707,2601.502,2470.074,4716145000,41510408309,-135.645,-0.052057
000001.ZICN,XSHG,8/12/08,2470.074,2445.216,2430.849,2484.746,2457.198,3663263200,31055560371,-12.876,-0.005213
000001.ZICN,XSHG,8/13/08,2457.198,2440.525,2370.737,2458.769,2446.297,4100523100,35322519408,-10.901,-0.004436
000001.ZICN,XSHG,8/14/08,2446.297,2432.197,2409.01,2454.251,2437.082,3130522600,27731353259,-9.215,-0.003767
000001.ZICN,XSHG,8/15/08,2437.082,2434.408,2414.573,2476.858,2450.61,3129606800,27201868951,13.528,0.005551
000001.ZICN,XSHG,8/18/08,2450.61,2451.778,2318.926,2455.504,2319.868,5365679600,35866644286,-130.742,-0.053351
000001.ZICN,XSHG,8/19/08,2319.868,2297.245,2284.585,2355.929,2344.469,3859382100,27699092355,24.601,0.010604
000001.ZICN,XSHG,8/20/08,2344.469,2332.484,2306.662,2523.469,2523.282,7373666300,59038931793,178.813,0.07627
000001.ZICN,XSHG,8/21/08,2523.282,2484.485,2431.046,2518.443,2431.716,6133199000,51914051787,-91.566,-0.036288
000001.ZICN,XSHG,8/22/08,2431.716,2414.459,2362.093,2426.707,2405.226,4628459300,36347766869,-26.49,-0.010894
000001.ZICN,XSHG,8/25/08,2405.226,2408.095,2382.291,2443.99,2413.374,3375721700,26848283382,8.148,0.003388
000001.ZICN,XSHG,8/26/08,2413.374,2384.946,2327.22,2403.016,2350.084,4097946600,31328604024,-63.29,-0.026225
000001.ZICN,XSHG,8/27/08,2350.084,2343.882,2310.455,2385.991,2342.147,4095260400,32569013718,-7.937,-0.003377
000001.ZICN,XSHG,8/28/08,2342.147,2341.956,2333.03,2374.246,2350.143,3475273400,28602903065,7.996,0.003414
000001.ZICN,XSHG,8/29/08,2350.143,2361.046,2352.099,2420.848,2397.369,4640576800,37316396857,47.226,0.020095
000001.ZICN,XSHG,9/1/08,2397.369,2380.468,2311.727,2380.468,2325.135,3626524000,28678403207,-72.234,-0.030131
000001.ZICN,XSHG,9/2/08,2325.135,2312.102,2284.92,2329.009,2304.891,3419029100,25957452202,-20.244,-0.008707
000001.ZICN,XSHG,9/3/08,2304.891,2301.941,2248.067,2321.535,2276.672,4225000600,32463648806,-28.219,-0.012243
000001.ZICN,XSHG,9/4/08,2276.672,2270.524,2249.12,2295.355,2277.411,3416308900,25834811521,0.739,0.000325
000001.ZICN,XSHG,9/5/08,2277.411,2224.527,2199.365,2238.324,2202.446,3860817100,27970605034,-74.965,-0.032917
000001.ZICN,XSHG,9/8/08,2202.446,2210.344,2135.375,2220.546,2143.421,3766949700,27669314826,-59.025,-0.0268
000001.ZICN,XSHG,9/9/08,2143.421,2152.277,2114.503,2161.35,2145.779,3072269100,21768671830,2.358,0.0011
000001.ZICN,XSHG,9/10/08,2145.779,2131.8,2102.906,2185.694,2150.759,3901204200,28504635197,4.98,0.002321
000001.ZICN,XSHG,9/11/08,2150.759,2143.4,2070.427,2148.124,2078.981,3644180300,27236533711,-71.778,-0.033373
000001.ZICN,XSHG,9/12/08,2078.981,2077.55,2064.29,2104.626,2079.673,3031247500,22716506578,0.692,0.000333
000001.ZICN,XSHG,9/16/08,2079.673,2049.813,1974.388,2049.813,1986.636,4622344500,33820604460,-93.037,-0.044736
000001.ZICN,XSHG,9/17/08,1986.636,1971.944,1922.68,1999.953,1929.047,4585347200,32005441361,-57.589,-0.028988
000001.ZICN,XSHG,9/18/08,1929.047,1876.122,1802.331,1942.846,1895.837,6633320200,43437772072,-33.21,-0.017216
000001.ZICN,XSHG,9/19/08,1895.837,2067.643,2043.316,2075.091,2075.091,5843353600,41555012488,179.254,0.094551
000001.ZICN,XSHG,9/22/08,2075.091,2241.723,2164.798,2269.733,2236.41,13993063600,1.14E+11,161.319,0.077741
000001.ZICN,XSHG,9/23/08,2236.41,2209.122,2181.96,2253.395,2201.51,10016515200,77600430791,-34.9,-0.015605
000001.ZICN,XSHG,9/24/08,2201.51,2133.098,2116.96,2218.291,2216.811,6454781800,49021260465,15.301,0.00695
000001.ZICN,XSHG,9/25/08,2216.811,2214.584,2211.45,2333.277,2297.501,10123040400,83512907016,80.69,0.036399
000001.ZICN,XSHG,9/26/08,2297.501,2304.119,2246.279,2310.445,2293.784,7825930700,66635113117,-3.717,-0.001618
000001.ZICN,XSHG,10/6/08,2293.784,2267.394,2172.569,2267.394,2173.738,6093813700,47382162300,-120.046,-0.052335
000001.ZICN,XSHG,10/7/08,2173.738,2101.093,2072.896,2182.998,2157.839,5690261100,47167609080,-15.899,-0.007314
000001.ZICN,XSHG,10/8/08,2157.839,2095.911,2059.086,2127.085,2092.224,5075947300,40761269628,-65.615,-0.030408
000001.ZICN,XSHG,10/9/08,2092.224,2125.567,2063.408,2130.87,2074.583,4507100100,35875033478,-17.641,-0.008432
000001.ZICN,XSHG,10/10/08,2074.583,1995.957,1963.183,2027.831,2000.572,5407752700,38454349958,-74.011,-0.035675
000001.ZICN,XSHG,10/13/08,2000.572,1978.56,1931.472,2074.468,2073.568,5663380600,41943161643,72.996,0.036488
000001.ZICN,XSHG,10/14/08,2073.568,2139.065,2016.184,2146.73,2017.321,6804248300,53353969196,-56.247,-0.027126
000001.ZICN,XSHG,10/15/08,2017.321,1995.885,1963.103,2013.491,1994.667,4081795700,29604089410,-22.654,-0.01123
000001.ZICN,XSHG,10/16/08,1994.667,1916.133,1901.503,1943.32,1909.941,5067244700,35148740337,-84.726,-0.042476
000001.ZICN,XSHG,10/17/08,1909.941,1921.842,1902.598,1941.299,1930.651,3864729800,26152709540,20.71,0.010843
000001.ZICN,XSHG,10/20/08,1930.651,1924.177,1890.92,1979.839,1974.006,4456978500,32116330019,43.355,0.022456
000001.ZICN,XSHG,10/21/08,1974.006,1978.674,1956.11,1996.658,1958.529,5409673900,38697702640,-15.477,-0.00784
000001.ZICN,XSHG,10/22/08,1958.529,1932.677,1894.31,1950.791,1895.822,4831036700,32351379339,-62.707,-0.032017
000001.ZICN,XSHG,10/23/08,1895.822,1851.259,1828.308,1879.849,1875.561,4783006500,32972464801,-20.261,-0.010687
000001.ZICN,XSHG,10/24/08,1875.561,1875.631,1825.526,1888.101,1839.621,4624458000,31704770170,-35.94,-0.019162
000001.ZICN,XSHG,10/27/08,1839.621,1809.225,1721.604,1809.225,1723.351,5053479700,32207683928,-116.27,-0.063203
000001.ZICN,XSHG,10/28/08,1723.351,1671.396,1664.925,1786.435,1771.821,5984744100,39753246774,48.47,0.028125
000001.ZICN,XSHG,10/29/08,1771.821,1786.2,1719.335,1795.087,1719.812,5218851800,35421622163,-52.009,-0.029353
000001.ZICN,XSHG,10/30/08,1719.812,1732.772,1710.726,1788.204,1763.607,5356092000,35407672682,43.795,0.025465
000001.ZICN,XSHG,10/31/08,1763.607,1754.206,1721.59,1765.679,1728.786,4021961900,25155807727,-34.821,-0.019744
000001.ZICN,XSHG,11/3/08,1728.786,1713.763,1702.981,1750.319,1719.774,3585833300,23135444500,-9.012,-0.005213
000001.ZICN,XSHG,11/4/08,1719.774,1707.925,1678.957,1717.101,1706.703,3925345700,23806945355,-13.071,-0.0076
000001.ZICN,XSHG,11/5/08,1706.703,1716.219,1716.219,1788.258,1760.609,6031791100,37571925290,53.906,0.031585
000001.ZICN,XSHG,11/6/08,1760.609,1720.421,1703.099,1728.219,1717.722,4568071200,27071743425,-42.887,-0.024359
000001.ZICN,XSHG,11/7/08,1717.722,1686.524,1680.602,1762.233,1747.713,4680765800,28642256306,29.991,0.01746
000001.ZICN,XSHG,11/10/08,1747.713,1782.305,1782.305,1876.162,1874.801,9127326300,56867292119,127.088,0.072717
000001.ZICN,XSHG,11/11/08,1874.801,1872.067,1840.916,1887.795,1843.607,9087918500,56734541210,-31.194,-0.016639
000001.ZICN,XSHG,11/12/08,1843.607,1820.439,1815.076,1863.896,1859.11,6587332100,40990801856,15.503,0.008409
000001.ZICN,XSHG,11/13/08,1859.11,1837.274,1825.883,1942.897,1927.613,12106744100,78179424925,68.503,0.036847
000001.ZICN,XSHG,11/14/08,1927.613,1943.964,1921.836,1987.261,1986.438,13043949300,87849964152,58.825,0.030517
000001.ZICN,XSHG,11/17/08,1986.438,1981.264,1963.854,2031.103,2030.485,13684065600,90212326476,44.047,0.022174
000001.ZICN,XSHG,11/18/08,2030.485,2020.986,1889.865,2050.879,1902.43,15669887900,1.01E+11,-128.055,-0.063066
000001.ZICN,XSHG,11/19/08,1902.43,1889.351,1883.835,2023.911,2017.474,12880964500,84200307892,115.044,0.060472
000001.ZICN,XSHG,11/20/08,2017.474,1977.208,1956.734,2030.868,1983.76,13084057800,86046868710,-33.714,-0.016711
000001.ZICN,XSHG,11/21/08,1983.76,1932.596,1893.147,2013.179,1969.389,12712308400,83780374506,-14.371,-0.007244
000001.ZICN,XSHG,11/24/08,1969.389,1961.206,1893.343,1974.47,1897.06,8451944400,54807506516,-72.329,-0.036727
000001.ZICN,XSHG,11/25/08,1897.06,1925.248,1858.165,1939.369,1888.715,6954117400,45757936706,-8.345,-0.004399
000001.ZICN,XSHG,11/26/08,1888.715,1890.333,1873.179,1914.708,1897.884,6514000300,42237583195,9.169,0.004855
000001.ZICN,XSHG,11/27/08,1897.884,2012.686,1916.466,2022.483,1917.861,12233712600,83969160775,19.977,0.010526
000001.ZICN,XSHG,11/28/08,1917.861,1901.675,1856.286,1915.274,1871.156,7772228100,50507472562,-46.705,-0.024353
000001.ZICN,XSHG,12/1/08,1871.156,1865.743,1838.1,1895.756,1894.615,8189035300,52236308371,23.459,0.012537
000001.ZICN,XSHG,12/2/08,1894.615,1856.97,1846.533,1907.775,1889.638,10428893400,67566346386,-4.977,-0.002627
000001.ZICN,XSHG,12/3/08,1889.638,1903.429,1902.94,1965.83,1965.414,13491612400,89000038983,75.776,0.040101
000001.ZICN,XSHG,12/4/08,1965.414,1992.72,1985.198,2055.207,2001.504,17595228000,1.23E+11,36.09,0.018363
000001.ZICN,XSHG,12/5/08,2001.504,1984.258,1975.711,2019.748,2018.656,11849033600,80997863137,17.152,0.00857
000001.ZICN,XSHG,12/8/08,2018.656,2049.162,2038.189,2091.284,2090.773,16497306100,1.17E+11,72.117,0.035725
000001.ZICN,XSHG,12/9/08,2090.773,2100.772,2036.889,2100.806,2037.74,14533417900,1.04E+11,-53.033,-0.025365
000001.ZICN,XSHG,12/10/08,2037.74,2025.027,2005.558,2079.552,2079.117,12825105000,93077445923,41.377,0.020305
000001.ZICN,XSHG,12/11/08,2079.117,2072.577,2028.726,2087.196,2031.681,12169674400,87773804500,-47.436,-0.022815
000001.ZICN,XSHG,12/12/08,2031.681,2014.58,1932.272,2023.177,1954.215,10814780800,73375910942,-77.466,-0.038129
000001.ZICN,XSHG,12/15/08,1954.215,1977.028,1936.561,1989.303,1964.374,8153695100,55210424406,10.159,0.005199
000001.ZICN,XSHG,12/16/08,1964.374,1948.859,1907.826,1976.719,1975.006,7832854400,52832685888,10.632,0.005412
000001.ZICN,XSHG,12/17/08,1975.006,1983.836,1971.816,2003.375,1976.819,9724727800,68394891258,1.813,0.000918
000001.ZICN,XSHG,12/18/08,1976.819,1978.974,1958.975,2016.569,2015.694,9216030400,64930771689,38.875,0.019665
000001.ZICN,XSHG,12/19/08,2015.694,2006.208,1997.12,2038.657,2018.463,10218339200,72954018626,2.769,0.001374
000001.ZICN,XSHG,12/22/08,2018.463,2016.454,1965.354,2016.454,1987.755,8682054800,60430366505,-30.708,-0.015214
000001.ZICN,XSHG,12/23/08,1987.755,1990.049,1895.178,1990.049,1897.225,9898595500,66982772287,-90.53,-0.045544
000001.ZICN,XSHG,12/24/08,1897.225,1873.577,1850.855,1887.314,1863.8,7449575600,48333598104,-33.425,-0.017618
000001.ZICN,XSHG,12/25/08,1863.8,1865.721,1832.355,1877.768,1852.419,6456614700,42169635258,-11.381,-0.006106
000001.ZICN,XSHG,12/26/08,1852.419,1852.911,1840.191,1866.63,1851.518,5325620100,34864413042,-0.901,-0.000486
000001.ZICN,XSHG,12/29/08,1851.518,1846.304,1815.407,1856.334,1850.48,5502139900,37095629471,-1.038,-0.000561
000001.ZICN,XSHG,12/30/08,1850.48,1851.909,1826.98,1862.937,1832.91,5646622100,37852627021,-17.57,-0.009495
000001.ZICN,XSHG,12/31/08,1832.91,1834.949,1814.752,1844.367,1820.805,5039609900,33526169662,-12.105,-0.006604
000001.ZICN,XSHG,1/5/09,1820.805,1849.02,1844.094,1880.716,1880.716,6713671500,46100959083,59.911,0.032904
000001.ZICN,XSHG,1/6/09,1880.716,1878.827,1871.971,1938.69,1937.145,9906675600,69012567705,56.429,0.030004
000001.ZICN,XSHG,1/7/09,1937.145,1938.974,1920.515,1948.233,1924.012,9236008600,63931164740,-13.133,-0.00678
000001.ZICN,XSHG,1/8/09,1924.012,1890.242,1862.263,1894.171,1878.181,8037400000,55076814285,-45.831,-0.023821
000001.ZICN,XSHG,1/9/09,1878.181,1875.164,1875.164,1909.349,1904.861,7122477900,50131264134,26.68,0.014205
000001.ZICN,XSHG,1/12/09,1904.861,1897.703,1886.833,1924.441,1900.347,8364555700,59507232593,-4.514,-0.00237
000001.ZICN,XSHG,1/13/09,1900.347,1880.868,1861.811,1888.309,1863.367,7383646000,49268185747,-36.98,-0.01946
000001.ZICN,XSHG,1/14/09,1863.367,1862.31,1862.309,1929.276,1928.869,8791805100,64187216921,65.502,0.035152
000001.ZICN,XSHG,1/15/09,1928.869,1912.772,1902.542,1937.728,1920.206,11598440900,83224642456,-8.663,-0.004491
000001.ZICN,XSHG,1/16/09,1920.206,1928.922,1928.922,1984.728,1954.438,13297253800,1.00E+11,34.232,0.017827
000001.ZICN,XSHG,1/19/09,1954.438,1971,1966.188,2018.51,1986.672,10940136100,81124780587,32.234,0.016493
000001.ZICN,XSHG,1/20/09,1986.672,1981.147,1956.102,1994.809,1994.107,7456538900,55559942615,7.435,0.003742
000001.ZICN,XSHG,1/21/09,1994.107,1965.944,1960.529,2007.911,1985.016,8728919800,68074243531,-9.091,-0.004559
000001.ZICN,XSHG,1/22/09,1985.016,1996.086,1980.438,2009.851,2004.951,8828449500,66506084643,19.935,0.010043
000001.ZICN,XSHG,1/23/09,2004.951,2001.172,1986.348,2008.788,1990.657,8596770600,62932392386,-14.294,-0.007129
000001.ZICN,XSHG,2/2/09,1990.657,2008.134,1987.129,2012.742,2011.683,8476627200,61818715800,21.026,0.010562
000001.ZICN,XSHG,2/3/09,2011.683,2011.77,2005.022,2060.925,2060.808,13440769400,96712688397,49.125,0.02442
